text,label
avoid regular expression style shorthand,0
more like the EBNF in the XML spec,0
"I have a preference of ABNF, personally",0
Comment ::= '&lt;!--' Char* '--&gt;',0
(as a rough example),0
tree construction is now 63 lines...,0
two simple functions :),0
sounds good!,0
"still doesn't really know how to parse URIs without using regular expressions, when you don't know how many parts of the URI you have",0
you mean like optional query parameters or port numbers?,0
"or schemes, or authority, etc.",0
it's pretty horrible,0
:),0
"I can think of ways of doing it, but all very expensive",0
and in a non-cached interpreted language‚Ä¶,0
the overlap between URLs and filenames makes things even worse,0
"c:foo is a filename, not a URL with scheme &quot;c&quot;",0
"of course, http://slashdot.org is a valid filename on Linux...",0
what FSes is it not valid on?,0
NTFS?,0
so it will become a little longer I'm afraid,0
need to deal with after the last closing tag too,0
oops,0
only two exams left this year!,0
Windows won't like http://... as a filename I suspect,0
\/:*?&quot;&lt;&gt;| are illegal,0
"but anyway, if you try to use &quot;http://...&quot; as a filename, many programs will treat it as a URL instead",0
'cos it starts with http:,0
can't really blame them,0
"Mac OS X won't like http:// as a filename, but HFS+ doesn't care. You can actually create a file called that going through the POSIX layers of OS X",0
back,0
u there?,0
hi,1
hi,0
kiss,0
heh?,0
are u there,1
hi,1
hi,0
wish u were here,1
me to,0
winking,0
are u there,1
jackenit_6in,1
hi,1
are u there,1
I'm back,0
puter crashed,0
u there?,0
guess u are gone,0
I gotta go take a bath,0
will look for u after,0
won't be gone long,0
kiss,0
wut do u smell like,0
"John&apos;s mum has five children, Ja, Je, Ji and Jo. What&apos;s the name of the fifth child?",0
Shit,0
john,0
Mixed with some more shit,0
duh,0
Shitty shit shit,0
Coooorrrect,0
What are you ranting about?,0
"Oh wow, I feel smart for once.",0
What I smell like,0
lol,0
Want another?,0
Okay.,0
Why didn&apos;t you answer my first question though?,0
What&apos;s wrong with wanting to know how someone smells?,0
I did,0
I said shit,0
lol,0
Shit?,0
Wonderful.,0
"You have ten fish. Five drown, three die. How many fish do you have left?",0
Wait...,0
uhh... fish drown o.o?,0
So 7?,0
Or all 10?,0
Damn you&apos;re good,0
Wait... is it 7 or 10?,0
Lol.,0
*is in La La land*,0
"Oh nevermind, it&apos;s 10... I see it.",0
Hahaha,0
"Whooo, I like these riddle like things. But I have to sleep. Night night. :)",0
hi eeejay,0
eeejay: I see firefox and firefox beta apps in the market fwiw,0
hi tbsaunde,0
hi davidb,0
davidb: what's up?\,0
just catching up on email,0
hi,0
asl?,0
m,0
f,0
age?,0
19,0
16,0
wow younger than me:),0
yeah,0
from?,0
is that ok?,0
usa,0
you?,0
jogja,0
what is that?,0
indonesia,0
ohhhh,0
cool,0
yeah,0
yupp,0
"282bf0c99ea80e1e754fa7af6fc333cd, how to do it right:",0
"in mozilla/security/nss/cmd/shlibsign/Makefile, how to detect that you are cross compiling",0
NATIVE_CC doens't seem exported there,0
38cc395af3b6fc9bb66cc0d7156dd539: bug 681624,0
"38cc395af3b6fc9bb66cc0d7156dd539: what are you building, btw? nss? firefox?",0
nss,0
I've already sent some patches here:,0
https://bugzilla.mozilla.org/show_bug.cgi?id=670139,0
38cc395af3b6fc9bb66cc0d7156dd539: the second patch is unnecessary,0
38cc395af3b6fc9bb66cc0d7156dd539: i'm not sure the first one is useful either. nss doesn't mean to build host tools,0
(though in the end shlibsign /should/ be built for both),0
thanks a lot,0
yes but using gcc is wrong,0
38cc395af3b6fc9bb66cc0d7156dd539: the patch from 681624 should be enough for you. And you build with make SKIP_SHLIBSIGN=1,0
because we usually use arm-*-gcc,0
it's not enough,0
38cc395af3b6fc9bb66cc0d7156dd539: make CC=whatever-you-want,0
ok,0
I'll retry without the patch,0
I now understand what you said,0
I'll check,0
the nss build system requires many things to be passed as make args,0
"38cc395af3b6fc9bb66cc0d7156dd539: note that without the patch from 681624, make CHECKLOC= should work, too",0
"38cc395af3b6fc9bb66cc0d7156dd539: fwiw, we cross compile nss for firefox for android, without additional patches",0
so you just need the right set of options,0
ok,0
yes I passed many things,0
let me retry,0
is that normal:,0
http://pastie.org/private/kw3jo3htz0jtwx3yzy3xa,0
I know the error,0
it's an error in eglibc,0
because they use // instead of /* */,0
"Check-in: http://hg.mozilla.org/mozilla-central/rev/0a7410527788 - D?£o Gottwald - Bug 572659 - Don't expose the Gecko patch level (13.X.Y) in the UA string, only show the major version (13.X). r 282bf0c99ea80e1e754fa7af6fc333cd,bz sr=gerv",0
so that's not ansi compatible,0
38cc395af3b6fc9bb66cc0d7156dd539: you also have an implicit declaration of function '__stpncpy_chk',0
"282bf0c99ea80e1e754fa7af6fc333cd, is it a problem if it uses gcc instead of arm-foo-gcc here?",0
"Curious about something: is it normal that onStopRequest gets triggered multiple times in a tracinglistener, when it's the same page being loaded? Asked the question on #extdev but maybe someone here may know more about this. It seems on some long pages, onStopRequest gets triggered twice... I'd expect onDataAvailable to be triggered multiple times for long pages, but not onStopRequest... thx",0
38cc395af3b6fc9bb66cc0d7156dd539: probably not a good thing. what was your command line?,0
I used that :,0
http://pastie.org/private/er0odv0vzsthmhb82d2va,0
it's an openembedded recipe,0
*it's part of an openembedded recipe,0
38cc395af3b6fc9bb66cc0d7156dd539: and what is *actually* called (with variable substitution in that script),0
?,0
ok let me find it,0
http://pastie.org/private/nhifip4ispyqxqpvvxuwmg,0
and oe_runmake is that:,0
make  -e MAKEFLAGS= &quot;$@&quot; || die &quot;oe_runmake failed&quot;,0
"38cc395af3b6fc9bb66cc0d7156dd539: with these, it shouldn't call gcc to build db.o",0
but it does,0
so that's why I sent that patch,0
"38cc395af3b6fc9bb66cc0d7156dd539: if you add $(warning $(origin $(CC)) $(CC)) in security/coreconf/Linux.mk, after CC=gcc, what does it display?",0
Check-in: http://hg.mozilla.org/mozilla-central/rev/b98eb5ea6526 - Philipp von Weitershausen - Bug 728890 - B2G: Update permission prefs after internal HTTP server port change. r=cjones DONTBUILD because NPOTB,0
../../coreconf/Linux.mk:50: undefined gcc,0
hmmm,0
38cc395af3b6fc9bb66cc0d7156dd539: try without giving &quot;-e&quot; to make,0
ok,0
still that:,0
../../coreconf/Linux.mk:50: undefined gcc,0
38cc395af3b6fc9bb66cc0d7156dd539: did you really put it after CC = gcc ?,0
yes,0
the line right after,0
at Linux.mk line 50,0
CC                      = gcc,0
$(warning $(origin $(CC)) $(CC)),0
ah sorry,0
I think I did an error while removing the -e,0
now with make instead of oe_runmake:,0
../coreconf/Linux.mk:50: undefined arm-angstrom-linux-gnueabi-gcc  -march=armv7-a -fno-tree-vectorize      -mthumb-interwork -mfloat-abi=softfp -mfpu=neon -mtune=cortex-a8 --sysroot=/home/denis/embedded/oe-core/angstrom-bleeding/build/tmp-angstrom_2010_x-eglibc/sysroots/imx53qsb,0
8b3687499080633e1898fa1dd209ef81: &quot;it if you add those givens to,0
the documentation for GetOptionIndex.,0
what did you meant?,0
You started your comment with &quot;Given...&quot;,0
I'd like you to make sure that those observations are documented,0
"Also, add tests :)",0
8b3687499080633e1898fa1dd209ef81: I have tests,0
Excellent,0
8b3687499080633e1898fa1dd209ef81: haven't you seen them in the patch?,0
Not today :),0
I'm just afraid that what someone might accidentally make what you said be wrong,0
38cc395af3b6fc9bb66cc0d7156dd539: looks better,0
thanks a lot,0
it tries to execute nsinstall now,0
which is an arm binary,0
| /bin/sh: line 2: ../../coreconf/nsinstall/Linux2.6_arm_glibc_PTH_OPT.OBJ/nsinstall: cannot execute binary file,0
"Check-in: http://hg.mozilla.org/mozilla-central/rev/1016e3e84271 - Philipp von Weitershausen - Bug 728890 follow-up: path served by HTTP server changed, too. DONTBUILD because NPOTB",0
/win 43,0
grr,0
38cc395af3b6fc9bb66cc0d7156dd539: nsinstall should be built with NATIVE_CC,0
"ah, overriding CC clashes with that... and we actually cheat in security/manager/Makefile.in",0
ok,0
"so what should I do, a patch for that like ifeq NATIVECC ; CC = $(NATIVE_CC) endif",0
?,0
"38cc395af3b6fc9bb66cc0d7156dd539: that's what it does already, except that that CC is overriden with the command line",0
38cc395af3b6fc9bb66cc0d7156dd539: what would work is &quot;override CC = $(NATIVE_CC)&quot;,0
ok,0
38cc395af3b6fc9bb66cc0d7156dd539: in security/coreconf/*/Makefile,0
ok,0
50f66ecbc45488ee5826941bfbc50411: ping?,0
pong,0
Hrm,0
"khuey, does &quot;#if !XP_MACOSX&quot; make sense?",0
yes-ish,0
Do explain :),0
"&quot;Identifiers that are not macros, which are all considered to be the number zero. This allows you to write #if MACRO instead of #ifdef MACRO, if you know that MACRO, when defined, will always have a nonzero value. Function-like macros used without their function call parentheses are also treated as zero. &quot;",0
http://gcc.gnu.org/onlinedocs/cpp/If.html,0
Bah,0
"nsAString::SetLength can fail, right?",0
"it does allocation, no?",0
it returns void,0
that seems a little screwy,0
since it calls SetCapacity internally,0
"Hm, interesting",0
"282bf0c99ea80e1e754fa7af6fc333cd, thanks a lot!!!! the recipe nearly works, I've some QA left and it should be ok",0
"I'll go, see you later",0
hey,0
hey asl?,0
"under 18 female aus, u?",0
im under 18 m aus from perth,0
wher in aus u from?,0
canberra,0
nice,0
meh,0
so how are you?,0
haha not that exciting?,0
im ntb thanks,0
wbu?,0
im ok,0
wat brings u to omegle?,0
my friend told me about it a couple of days ago and so ive been on it a bit,0
wbu,0
?,0
yeh cool,0
boredom really,0
"yeah thats one of the reason i use it, also cuz i have n o one else to talk to so i might aswell talk to a sranger for a while aye",0
:p,0
lol,0
hah ok,0
"im a bit horny 2day tho, dont leave if your not, im not trying to be a creep, just sayin",0
ok then well im not really,0
sigh,0
wat?,0
nothing really,0
just havent had the best day lol,0
want me to make u horny? may brighten up your day :),0
nah but thanks for the offer i geuss lol,0
haha ok,0
u have msn or yahoo?,0
anyway its not really the best time for me o be horny lol and no,0
why isnt it the best time?,0
monthly,0
ohh :\,0
that sucks,0
u have no idea lol,0
how u coping with it?,0
alrightish but it gets a bit uncomfortable with all the nausea,0
oh ok,0
"well anyway i g2g, it was nice talking to you, bye!",0
hi,0
hi,0
asl?,0
17 m Ger,0
wbu?,0
18 f beijing,0
awesome,0
how u doin?,0
why awesome?,0
i like china :),0
thats why,0
oh~~haha~~,0
r u a student?,0
of course,0
ha~~me too,0
cool,0
what are you doin?,0
ha~~watch movie~~,0
which one?,0
u?,0
listening to music,0
ie http://pastebin.mozilla.org/1465446,0
"(note that it's -pedantic by default, not -pedantic-errors)",0
remote: abort: pretxnchangegroup.c_commitmessage hook failed,0
wtf?,0
Message was: bug702466 - Validate internal stack state in xslt parser. r=sicking,0
does it need a space after &quot;bug&quot;?,0
guesses so,0
silly,0
apparently so,0
Check-in: http://hg.mozilla.org/mozilla-central/rev/dba0b31edfbf - John Schoenick - Bug 702466 - Validate internal stack state in xslt parser. r=sicking,0
sighs,0
computers...they're so..... pedantic,0
dumb,0
the word you want is dumb,0
was pretending to be polite about it,0
heh,0
ok,0
off to the airtubes,0
"later, all!",0
"ah, landing of 702158 might be causing my breakage...",0
"right, comma at end of list is valid in C99, but when using g++ -pedantic it barfs",0
"6fda27264f8154abdb6ed31bd701a8e5: yeah, unfortunately we need to avoid that - some other compilers choke on it too",0
and pedantic seems on by default,0
"roc, it seems to me like most optional arguments in WebIDL can be expressed with a default value in the IDL",0
"cd793a5fe2e605faf07ef547fc2e02b0: so what should i do ? fix the enums, fix pedantic, fix my 4.2.1 cry and run away ?",0
Fix the enums,0
6fda27264f8154abdb6ed31bd701a8e5: fix the enums,0
"if you just hide the error in your builds, you'll end up breaking other people's",0
yay,0
Just like we usually do with your builds ;),0
:),0
"hey there,i'm glad u came on..did u get my off line message?",1
i did whats going on?,0
u lost my addy? that makes no sense :(,0
"i did map quest and got directions,but now i cant find them.i just need the addy again so i can map quest again is all",1
oh okay,0
"i did'nt put it in my wallet hon,i did'nt think",1
lol thats okay u got it now :),0
yes i do,1
so how are you today,1
tell me what time u gonna come now?,0
im okay just a lil sleepy right now,0
u gonna nap befor i get there,1
lol i just gotta wake up,0
lol,1
"i'll be leaving here around 1230,i have my clothes drying..but i am commin sweety",1
cool how long it take to drive here does it say?,0
i hav'nt redone it yet but your down toward columbus right?,1
its 15 min north of it,0
ok well it takes an hour to maby an hour and 15 minutes to get to columbus.,1
cool so its not that long thats awesome,0
so if i leave at 1230 i should be there around 145 or 2 give or take..and allow for traffic which should'nt be bad at all,1
sweet thats when u told me yesterday,0
"yep,i had planned to leave sooner but got a late start on things this morning and am just a little behind",1
but i would miss being with you at all,1
lol well u said 2 so i plannedon it so u havent broke a promise yet :),0
lol,1
and i'll try not to at anytime,1
i beleve u,0
so will you just come out and get in the truck when i get there or do you wanna meet up the road a little?,1
nah just come to my house i aint wanna be standin around outside,0
ok,1
we gotta big driveway it should fit,0
ok i'll do that,1
i'm sure it'll fit fine,1
cool,0
lol i hope so :p,0
lol u got what i was sayin..i knew u were smart lol,1
lol im not dumb :),0
i knew that already lol,1
good good,0
"yeah it will be good,every part of it lol....i do like ur quick witts and thought process....",1
thanks,0
ur welcome,1
"i hope ur not nervous and or disapointed with me,i dont think u will be i have told you the truth about me...but i am kinda nervous ,only because i want this to be as good as it can be and you be glad we went for it",1
lol dont be silly itll be fine and fun u dont need to worry about that ill like u no matter what cause i like u already,0
"cool,well i wont worrie at all then",1
cool,0
we'll have a ball and a pleasurable time togather,1
yep :) did it mapquest okay? dont lose this one lol,0
lol i wont,1
"brb,gonna check on my clothes",1
cool,0
well there gettin there,1
should'nt be long,1
cool :),0
did'nt u say ur mom's goin off to her friend's today?or is it tomorrow?,1
she left already,0
she gone tomorrow too today and tomorrow,0
here's the directions from mapquest..i-85 south/ga411.exit 21 toward columbus.then take exit 19 onto hwy 315 it becomes fortson..estimated time say's 1 hr 22 min,1
cool :),0
does hwy 315 sound right,1
yep,0
thats all right,0
cool,1
just make sure to go right where 315 goes left it forks,0
ok and 315 turns into fortson right to you,1
yep,0
were the house witht he cement bunny next to the mailbox lol,0
u have my cell number so u can call if u like to make sure i dont go wrong lol,1
cement bunny huh,1
lol i will if i see a big semi go blowin past lol,0
cant miss that,1
yeah my mom likes bunnies,0
yep :),0
thats cool,1
its all good,0
yep,1
are you fully awake now hhahaha,1
lol yah im not sleepy now,0
good then,1
your clothes done?,0
"let me go check on clothes and get a couple things out of the way so i can get on down to you...i can'nt wait to get there and be with you,just because after our talk's i think actualy being with each other will be so much fun...",1
very good :),0
i'll be back in a few minutes to let u know i'm leaving,1
okay,0
Huh what?,0
Fuck the pain away,0
Suckin on dick like you wanted me.,0
15 f holland 2 girls,0
Do you know the muffin man,0
He is now selling hash brownies,0
16 m pa 2 guys,0
Do you know where I can score some weed,0
"You sound hot, what&apos;s ur number and maybe I will think abou txting you.",0
Type faster,0
Mines 484-663-3119 if you wanna txt me,0
And my friends is 484-794-7545,0
So txt me or him. And stop taking so long to type ur fuckin mesage,0
I&apos;m going to disconnect god dammit,0
R u still there,0
Am I the only 1,0
10,0
9,0
8,0
7,0
5,0
4,0
1,0
3/4,0
"Bye now, I&apos;m disconecting.",0
In t minus ten seconds,0
6,0
3,0
2,0
1/2,0
1/16,0
1/64,0
1/128,0
1/256,0
1/502,0
1/1004,0
1/2008,0
1/4,0
1/8,0
1/32,0
1/8032,0
Bye,0
channel #html-wg,0
is 'HTML',0
by MikeSmith on Tue Jul 05 18:34:48,0
channel #html-wg,0
is 'HTML',0
by MikeSmith on Tue Jul 05 18:34:48,0
Hey ;) looking for a female to chat with right now :( cos they understand me :/ are you that girl?,0
Uh. Maybe.,0
I need a tissue. brb.,0
k.,0
ok,0
So what do you need?,0
well all my friends have abandoned me and i am obsessed with a girl but i can&apos;t move on :/,0
"Well.. move on to another girl to obsess over? Or try going out with her, and if you have already, uhh.. try again?",0
she doesn&apos;t believe i love her :/,0
Well show her you love her.,0
Do something amazing.,0
Did you screw up before?,0
nope she just refuses to believe me,0
Then show her somehow.,0
like how?,0
Well.. hm.,0
"Maybe you can&apos;t show her completely, but do something sweet, show her she&apos;s worth your time",0
a lot of your time.,0
"Maybe a poem, orrrrr",0
"a nice present, orrr",0
something?,0
Hi,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
bv,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
You&apos;re now chatting with a random stranger. Say hi!,0
v,0
v,0
v,0
HI,0
asl,0
?,0
did u get my email?,0
not have'nt read it yet,1
like i was not here i forgot to sign off,0
its ok,1
ur not talkn,0
i will in the middle of somethng important will chat when done ok,1
whats important,0
talking to my unit,1
omg like fbi,0
what,1
like the fbi,0
ur talkin 2 them?,0
no military,1
o,0
like does the fbi work with u?,0
no,1
k i feel tard,0
k,1
huh?,0
i know your tired so em i,1
no like i feel like retard like i think the fbi works with u,0
no they dont,1
CIA?,0
no border patrol,1
whats that?,0
wait.like home land security,1
oh like get the teroists,0
yep,1
we do drills at school,0
me to,1
k like i gotta do dishes,0
ok will be on,1
ru comin up?,0
i want to we will talk ok,1
so that says no,0
i get it,0
no i did'nt say that i'am in the middle of test,1
k,0
i fucked up,0
its ok let me finish,1
i get it,0
ok,1
"hsivonen: dunno how much time if any you've had lately to think about migrating the v.nu sources to a git or mercurial hosting service, but I wanted to say I'd be willing to do the work to make it happen",0
"that is, dealing with actually getting them migrated over, as well as updating the build script and whatever else would be needed",0
github seems like it might best place to consider moving to,0
for among other reasons the network effects of the fact that there are so many very active developers there,0
"github supports svn, btw",0
(see http://github.com/blog/644-subversion-write-support for more),0
"fd9ef1223e855714294498ebfde79f98: part of the motivation is to get away from svn, actually",0
at least on my part,0
I've never been a big subversion fan,0
I really that github makes it dead simple to fork repos,0
github's svn support is actually git-backed. it lets people who aren't yet comfortable with git use something familiar while the other collaborators forge on ahead with git,0
"ah, I see",0
well that's good then,0
e.g. svn checkout http://svn.github.com/sideshowbarker/jsblog.git,0
(use https for a read/write checkout),0
cool,0
"there more I use github, the more I like it",0
it ain't perfect but it was clearly designed by people with clue,0
and in general it just seems to work the way a system like that ought to,0
"yeah, those guys are rad",0
the ease of forking and the culture really encourage experimentation,0
I think getting the validator.nu sources available there might help a lot toward getting some code contributions for yet-to-be-implemented features and bugs too,0
it'd raise more awareness about it and hopeflly get some more good devs involved,0
heh,0
http://www.xtranormal.com/watch/6995033/ is pretty good,0
the first couple of minutes at least,0
a9b326df4e6da61c5b6f5e1058be83a2: still working on your KO?,0
"well, I'm just working on a personal KO",0
I don't want to embarrass myself by bringing much attention to it yet,0
"but so far I've messed around a bit with express, Connect, and the ext.js stuff",0
and it's all really quite nice,0
and of course the fork I made of brianleroux's wtfs stuff,0
gotta love that dude,0
his comments in the &quot;templating&quot; part of that About page for that site are great,0
[[,0
"Nothing is perfect. And sometimes shit is just plain wack. The ExpressJS framework is seriously awesome but it has a hardon for HAML which solves problems I do not have. I opted, out of lazyness, for EJS which is not beautiful; tho it is functional.",0
]],0
that part,0
http://wtfjs.com/about,0
ad7340c0d2664b131f969961d78c86b2: what'd you got cooked up for KO?,0
"well, I'm judging, but I am working on a canvas game thuing",0
"a9b326df4e6da61c5b6f5e1058be83a2: y'know, I could always track down the repo :P",0
I'm just at the rubbing-two-sticks-together-to-make-fire stage,0
"but then again, that's pretty much the stage at which all the code I write remains",0
regardless of what language it's written in,0
a one-man coding WTF,0
a9b326df4e6da61c5b6f5e1058be83a2: deployed anything yet?,0
nope,0
a9b326df4e6da61c5b6f5e1058be83a2: what was your team name?,0
"no team, man",0
do you wish to have a team?,0
that would make you officially part of KO,0
"yeah, in general",0
I prefer always to have other people to do my work for me when I can,0
"okay, shoot an email to <email/> asking if you could have a team created for yourself",0
hai,0
oh!,0
somebody from japan showing up on the map finally,0
connection,0
walter-sobchak,0
I thought he didn't code on shabbas,0
heh,0
they have done some impressive work so far -,0
http://walter-sobchak.no.de/,0
"bold, minimalist approach",0
hmm.. does unsaing-daiva keep coming up on the map?,0
*unsaving,0
"ah, my Webkit nightly seems to have a turned itself into a torture-testing tool for the fan on the laptop",0
to see how long it can continuously run at full speed until it quits completely,0
"hmm, or maybe it's just that tab I had up for the xtranormal movie I started making 3 hours ago and forgot about til now...",0
How did noscript get all the way to issue status?,0
"It was &quot;raised for Shelley Powers&quot; whose &quot;purpose in wanting to file change proposals isn't that I expected any of them to succeed&quot;, so presumably the point is just to waste time and/or to make a point",0
"So there's no filtering at all on issues now, any bug that gets closed has a free promotion card?",0
http://www.whatwg.org/specs/web-apps/current-work/multipage/forms.html#attr-textarea-wrap what happens when it has a value that is not valid?,0
would that default to &quot;soft&quot; or to neither?,0
and what is the difference between &quot;soft&quot; and neither?,0
"a480104b0e570389c6f4284a88c7cd9d1, before forking, you can always appeal to &quot;WHATWG Members&quot; to get Hixie removed as editor in case he isn't acting properly",0
to the*,0
"a480104b0e570389c6f4284a88c7cd9d1, but I guess you have read that already",0
Did that ever happen?,0
I haven't heard anything,0
but I've only been a member for half a year or so,0
Yeah,0
I don't think Hixie can be replaced.  Nor do I believe I can change Hixie.  I therefore simply want to create an environment where others can also contribute constructively.,0
"a480104b0e570389c6f4284a88c7cd9d, fair enough, since I've nothing better to do I started updating bits of the FAQ",0
"a480104b0e570389c6f4284a88c7cd9d, the ones that are simple, that is :)",0
"cool.  And by the way, based on experience with open source, providing the option to fork is a great way to call the bluff of people who complain incessantly.",0
"I think we have the ability to fork with the current license, no?",0
I believe the W3C copy doesn't,0
"If that becomes an issue, that's what I'll work on next.",0
I think the language in the W3C doc license is something like &quot;No right to create modifications or derivatives of W3C documents is granted pursuant to this license.&quot;,0
if this is still up-to-date: http://www.w3.org/Consortium/Legal/2002/copyright-documents-20021231,0
"following the links, the original author holds the copyrights.  That's the same at the ASF, which I'm familiar with.",0
"The W3C license may (or may not) provide additional rights, but it doesn't take away any rights.",0
"In any case, I've learned to avoid pursuing hypothetical questions (one of my roles is  Vice President of Legal Affairs at the ASF).  If this becomes an issue, I'll address the specific issue.",0
"I'm not sure I understand &quot;What‚Äôs more important, and largely unaddressed, is the fact that the domain of documents which can be serialized as HTML5 and as XHTML5 do not observe a proper super/subset relationship.&quot; as XHTML5 would never use text/html",0
There are documents that I can only express in XHTML.  There are documents that I can only express in HTML.,0
the point of the question was that from now on you either use HTML or XHTML and that which you use depends on the media type you declare,0
"in other words, I get to pick something and later find out that there are things I can't do.",0
"yeah, both have limits",0
"if one was a proper subset of the other, I would be fine with that.  But that is not the case.",0
phrasing your objection to XML well-formedness madness as an objection to that question makes it hard for me to address feedback,0
let me take a look,0
"this does not appear to be a problem with the FAQ, but rather with intrinsic properties of HTML and XHTML as things stand today",0
why &quot;stand today&quot;?  HTML5 defines some forward thinking things...,0
but we can't tackle the XML issue,0
"then, IMO, (X)HTML5 will not &quot;finally put an end to the XHTML as text/html&quot; debate.",0
"yes, it would seem that the issues are separable, but I suggest that they are not.",0
"though, to be honest, some have suggested we can, by defining an &quot;XML Application&quot; spec that basically defines XML5 and says you have to follow XML 1.0 until you hit a well-formedness error and then you follow XML5...",0
"XML5, as you have started to define it, would put an end to the HTML/XHTML debate.  Of course it would create an XML1/XML5 debate... but that might not be bad.",0
"hmm, I guess I'll just leave that unchanged because I'm not sure what to say instead",0
"But first we would need to find someone with the interest, ability, and cycles to pursue XML5.  I doubt that such a person exists.",0
done with the wiki page for now?  I want to link to your updates...,0
http://realtech.burningbird.net/web/page-markups/why-i-will-never-support-html5,0
"a480104b0e570389c6f4284a88c7cd9d, I updated the browser vendors thing as well to just say &quot;implementors&quot;",0
i'll wait until you are at a stopping point,0
"a480104b0e570389c6f4284a88c7cd9d, it was meant to say that anyway, but Hixie chose &quot;browser vendors&quot; because he thought that might be easier for people",0
i reversed it (put the browser vendor thing in the note rather than the implementor thing) as it apparently &quot;upset&quot; you,0
I've had a number of occasions where I have gotten the distinct impression that Ian takes the input of browser vendors over pretty much everybody else.  I am not alone in that opinion.  And I don't think changing the wiki page will affect that impression.,0
the people implementing standalone parsers or accessibility tools can also ask for priority and some allocated time,0
"at least, in my experience",0
"non-implementor feedback is another matter, agreed",0
I was thinking more in terms of producers,0
whatwg is invite-only and w3c has a high barrier to entry?,0
is a bit confused at Shelley thinking that,0
"a480104b0e570389c6f4284a88c7cd9d, ok, I suppose that's true",0
"a480104b0e570389c6f4284a88c7cd9d, done for now",0
"a480104b0e570389c6f4284a88c7cd9d, with the FAQ",0
so s/implementors/user agents/?,0
or consumers?,0
"oh, I guess I can change it to &quot;user agents&quot;",0
or do you mean something else?,0
that would be great,0
done,0
a480104b0e570389c6f4284a88c7cd9d: I think all conforming HTML 5 documents have XHTML5 representations,0
section 1.6 disagrees with you,0
"Hmm, noscript.",0
I think if DOM is conforming it has an XML representation,0
Can comments contain &quot;--&quot; in HTML5?,0
currently a parse error IIRC,0
but they will end up there,0
a480104b0e570389c6f4284a88c7cd9d: Non-conforming,0
"a480104b0e570389c6f4284a88c7cd9d: (But yes, they can)",0
(I did deliberately say conforming HTML 5 and the DOM),0
"yea, I see that",0
8.1.6,0
&lt;noscript&gt; cannot be in XHTML currently,0
And it doesn't get into DOM,0
it doesn't?,0
&lt;meta charset=utf-8&gt; can't go in XHTML,0
that I (personally) would like to see fixed.,0
not a high priority,0
"Oh, noscript does",0
a480104b0e570389c6f4284a88c7cd9d: Should it have any meaning?,0
"a480104b0e570389c6f4284a88c7cd9d, as a talisman thing?",0
Otherwise we end up having different rules to find character encoding in XML and XHTML,0
"basically, but the document would be non-conforming if meta-charset does not match the encoding an XML parser would associate with the document.",0
(my response was to edb259c0e0038f38bb200bc20c8cbf7e's question),0
And would it do anything if it was different?,0
"nope, it would be ignored (which is pretty much what browsers today do with it)",0
The only at all possible issue is authors thinking it does something,0
it would allow me to sent the exact same bytes on my weblog as text/html as application/xhtml+xml.,0
Can't you just use the charset parameter on the Content-Type header and not have meta@charset at all?,0
"the short answer is yes, but the long answer is that content-type is unreliable.",0
How so? When is it ignored except when it looks like a feed?,0
by &quot;helpful&quot; caches which are buggy.,0
Ah,0
"Periodically, I have people complain about my weblog, and it turns out that they are viewing a cached xhtml page served to them as text/html.",0
"As opera and firefox move towards the parsing that html5 defines (and is implemented by webkit), my pages look reasonably fine when served as text/html (minus, for the moment, the display of svg).",0
And I actually have versions of my page that deal with browsers (including IE8) that don't yet support html5's parsing rules.,0
"a480104b0e570389c6f4284a88c7cd9d, in the comment on your own blog the &amp; got eaten",0
fixed.  Thanks!,0
a480104b0e570389c6f4284a88c7cd9d: &quot;turns out that they are viewing a cached xhtml page&quot; ... cached by what?,0
"is considering creating a bliki serving HTML5 to supporting browsers only, so is interested in the practical problems involved.",0
intermediaries between the client and the server.  Could be an ISP.  Could be something your employer provides.,0
I see.,0
example: http://intertwingly.net/blog/2008/10/16/Popping-Pie-Partial#c1224229904,0
hmm,0
"Is there any way to use &lt;pre&gt; or &lt;textarea&gt; with arbitrary element contents, such that the same bytes will work the same in text/html as in application/xhtml+xml?",0
(what with the leading-newline-stripping behaviour in the text/html parser),0
"othermaciej, I wrote about allowing other doctypes here (specifically, W3C ones which trigger standards mode): http://lists.w3.org/Archives/Public/public-html/2007Jun/0318.html",0
"Phillip`: In general, no.  But a lot of content doesn't pose a problem.",0
"For example, my code samples don't typically start with a newline.",0
It actually is legal to put the text on the same line as the &lt;pre&gt; in html :-),0
hey-o,0
BOOBIES!!!!,0
papa burgandy!,0
sweet,0
i like you,0
I like you too,0
you living the good life?,0
so far,0
kickin it in mah dorm room,0
you?,0
that&apos;s great,0
my apartment,0
